Hybrid_Node_ID,Drone_Facility_ID,Facility_Name,Node_Type,Latitude,Longitude,Network_Role
766,165,"Arran Resource Centre",H,55.85166608,-4.225111902,CLUSTER_NODE
469,184,"Chalmers Hospital",H,57.66923663,-2.52278476,CLUSTER_NODE
451,28,"Raigmore Hospital",H,57.47407751,-4.191111893,CLUSTER_NODE
553,207,"Belford Hospital",H,56.81961329,-5.103503994,CLUSTER_NODE
751,102,"Galavale House",H,55.60729837,-2.787751806,CLUSTER_NODE
779,170,"Pineview",H,55.90989103,-4.324464125,CLUSTER_NODE
157,246,"Royal Hospital for Sick Children (Edinburgh)",H,55.93814726,-3.185436819,CLUSTER_NODE
582,204,"RNI Community Hospital",H,57.47090254,-4.230218662,CLUSTER_NODE
16,20,"Queen Elizabeth University Hospital",H,55.86270871,-4.336845035,CLUSTER_CENTER
370,225,"Roadmeetings Hospital",H,55.72963089,-3.811487007,CLUSTER_NODE
392,85,"Royal Alexandra Hospital",H,55.83528137,-4.436562056,CLUSTER_NODE
622,100,"Girvan Community Hospital",H,55.2482983,-4.845812147,CLUSTER_NODE
712,163,"Beatson West of Scotland Cancer Centre",H,55.88329566,-4.31147132,CLUSTER_NODE
489,212,"New Craigs Hospital",H,57.46905256,-4.268277089,CLUSTER_NODE
74,86,"Arbroath Airport",new,56.58285609,-2.621991137,POWER_BACKBONE
228,145,"Dykebar Hospital",H,55.82286947,-4.39782038,CLUSTER_NODE
580,150,"Acorn Street Day Hospital",H,55.8467593,-4.223569292,CLUSTER_NODE
105,32,"Campbeltown Airport",A,55.43719864,-5.686389923,POWER_BACKBONE
399,21,"Glasgow International Airport",A,55.871899,-4.43306,CLUSTER_NODE
421,33,"Tiree Airport",A,56.49919891,-6.869170189,CLUSTER_NODE
166,234,"Red Deer Centre/Day Hospital",H,55.75803944,-4.195753549,CLUSTER_NODE
585,182,"Jubilee Hospital",H,57.44344284,-2.788813164,CLUSTER_NODE
668,104,"Andrew Lang Unit",H,55.55033014,-2.839448313,CLUSTER_NODE
274,276,"Little Cairnie Hospital",H,56.56795065,-2.606457761,CLUSTER_NODE
15,18,"Lochview Hospital (Forth Valley Royal Hospital)",H,56.02804111,-3.844555495,POWER_BACKBONE
538,6,"Borders General Hospital",H,55.59548794,-2.740474678,CLUSTER_NODE
6,30,"Wick Airport",A,58.45890045,-3.093060017,CLUSTER_CENTER
219,161,"Gartnavel Royal Hospital",H,55.88260299,-4.320097735,CLUSTER_NODE
153,253,"Whitburn Day Hospital",H,55.86709634,-3.687680614,CLUSTER_NODE
139,276,"Little Cairnie Hospital",H,56.56795065,-2.606457761,CLUSTER_NODE
13,10,"Dumfries & Galloway Royal Infirmary",H,55.0588462,-3.657698883,POWER_BACKBONE
405,249,"Bonnyrigg Day Centre",H,55.87270787,-3.061243781,CLUSTER_NODE
104,192,"375 Great Western Lodge",H,57.13417605,-2.127455288,POWER_BACKBONE
524,132,"Stratheden Hospital",H,56.30450447,-3.052752996,CLUSTER_NODE
640,216,"Mull and Iona Community Hospital",H,56.47959836,-5.714768434,CLUSTER_NODE
302,111,"Castle Douglas Community Hospital",H,54.93904841,-3.923638147,CLUSTER_NODE
43,252,"Tippethill Hospital",H,55.87680395,-3.686279247,POWER_BACKBONE
539,236,"Corstorphine Hospital",H,55.94301171,-3.269943375,CLUSTER_NODE
646,1,"University Hospital Crosshouse",H,55.61397859,-4.538174149,CLUSTER_NODE
39,259,"Midlothian Community Hospital",H,55.88029515,-3.088724814,POWER_BACKBONE
126,65,"Eday Airport",A,59.19060135,-2.772219896,CLUSTER_NODE
441,115,"Thomas Hope Hospital",H,55.15060215,-2.998314097,CLUSTER_NODE
443,221,"Hartwoodhill Hospital",H,55.81003107,-3.846805722,CLUSTER_NODE
156,248,"Glencorse Day Centre",H,55.84777295,-3.189665092,CLUSTER_NODE
439,171,"Netherton",H,55.89505605,-4.329415592,CLUSTER_NODE
344,96,"Biggart Hospital",H,55.49259795,-4.603636983,CLUSTER_NODE
346,190,"Rehabilitation Hospital",H,57.1362389,-2.101784826,CLUSTER_NODE
294,47,"new",new,57.75748237,-4.824516777,CLUSTER_NODE
512,189,"Turner Memorial Hospital",H,57.54218558,-2.95407633,CLUSTER_NODE
481,264,"Strathmartine Hospital",H,56.50461339,-3.002135832,CLUSTER_NODE
161,241,"Astley Ainslie Hospital",H,55.92957056,-3.196028125,CLUSTER_NODE
531,280,"Gowanlea",H,56.56361057,-2.572393149,CLUSTER_NODE
383,139,"Stirling Community Hospital",H,56.106903,-3.934580493,CLUSTER_NODE
401,104,"Andrew Lang Unit",H,55.55033014,-2.839448313,CLUSTER_NODE
727,260,"East Lothian Community Hospital",H,55.95715125,-2.795514921,CLUSTER_NODE
209,173,"Woodend General Hospital",H,57.14749402,-2.169962908,CLUSTER_NODE
323,150,"Acorn Street Day Hospital",H,55.8467593,-4.223569292,CLUSTER_NODE
545,90,"Arran War Memorial Hospital",H,55.54315331,-5.114359851,CLUSTER_NODE
8,32,"Campbeltown Airport",A,55.43719864,-5.686389923,POWER_BACKBONE
83,128,"Cameron Hospital",H,56.18651381,-3.05648161,POWER_BACKBONE
768,271,"Blairgowrie & Rattray Cottage Hospital",H,56.5860307,-3.344854159,CLUSTER_NODE
201,184,"Chalmers Hospital",H,57.66923663,-2.52278476,CLUSTER_NODE
99,32,"Campbeltown Airport",A,55.43719864,-5.686389923,POWER_BACKBONE
593,144,"Inverclyde Royal Hospital",H,55.94438602,-4.808629296,CLUSTER_NODE
688,280,"Gowanlea",H,56.56361057,-2.572393149,CLUSTER_NODE
554,264,"Strathmartine Hospital",H,56.50461339,-3.002135832,CLUSTER_NODE
491,251,"St Michael's Hospital",H,55.97503746,-3.585907137,CLUSTER_NODE
386,186,"Buckie Day Hospital",H,57.6681016,-2.980266204,CLUSTER_NODE
602,256,"Ferryfield House",H,55.97207592,-3.229021222,CLUSTER_NODE
461,33,"Tiree Airport",A,56.49919891,-6.869170189,CLUSTER_NODE
334,127,"Midpark Hospital",H,55.05259832,-3.58695362,CLUSTER_NODE
683,81,"Benbecula Airport",A,57.48109818,-7.362780094,CLUSTER_NODE
586,235,"Belhaven Hospital",H,55.99591579,-2.53617233,CLUSTER_NODE
695,252,"Tippethill Hospital",H,55.87680395,-3.686279247,CLUSTER_NODE
423,80,"Stornoway Airport",A,58.215599,-6.33111,CLUSTER_NODE
700,166,"Riverside Resource Centre",H,55.87101907,-4.294682696,CLUSTER_NODE
627,16,"Dundee Airport",A,56.45249939,-3.02583003,CLUSTER_NODE
510,136,"Lynebank Hospital",H,56.07789802,-3.41239735,CLUSTER_NODE
559,255,"Inchkeith House",H,55.96819211,-3.171982196,CLUSTER_NODE
210,172,"The Mary Aitkenhead Centre",H,55.8947143,-4.384344928,CLUSTER_NODE
63,220,"Cleland Hospital",H,55.80381685,-3.90593862,POWER_BACKBONE
91,140,"Bungalows/Red Lodge",H,56.0202128,-3.837346211,CLUSTER_CENTER
173,223,"Lady Home Cottage Hospital",H,55.55827099,-3.837814533,CLUSTER_NODE
256,108,"Peebles Psychogeriatric Day Hospital",H,55.65155396,-3.181355872,CLUSTER_NODE
188,203,"Lawson Memorial Hospital",H,57.97329514,-3.98626108,CLUSTER_NODE
355,248,"Glencorse Day Centre",H,55.84777295,-3.189665092,CLUSTER_NODE
235,136,"Lynebank Hospital",H,56.07789802,-3.41239735,CLUSTER_NODE
204,180,"Peterhead Community Hospital",H,57.50258644,-1.791941805,CLUSTER_NODE
568,212,"New Craigs Hospital",H,57.46905256,-4.268277089,CLUSTER_NODE
384,246,"Royal Hospital for Sick Children (Edinburgh)",H,55.93814726,-3.185436819,CLUSTER_NODE
371,179,"Inverurie Hospital",H,57.27678856,-2.378035362,CLUSTER_NODE
76,155,"Springpark Resource Centre/Day Hospital",H,55.88624039,-4.251048065,CLUSTER_CENTER
167,233,"University Hospital Wishaw",H,55.77374293,-3.94042798,CLUSTER_NODE
42,204,"RNI Community Hospital",H,57.47090254,-4.230218662,POWER_BACKBONE
132,284,"Perth Dental Hospital",H,56.3913228,-3.484987106,CLUSTER_NODE
140,274,"Arbroath Infirmary",H,56.55466136,-2.595360853,CLUSTER_NODE
605,97,"Arrol Park Resource Centre",H,55.44916677,-4.638514148,CLUSTER_NODE
442,242,"Chalmers Hospital",H,55.95283655,-3.197895768,CLUSTER_NODE
652,20,"Queen Elizabeth University Hospital",H,55.86270871,-4.336845035,CLUSTER_NODE
696,139,"Stirling Community Hospital",H,56.106903,-3.934580493,CLUSTER_NODE
255,109,"Galashiels Psychogeriatric Day Hospital",H,55.61782646,-2.807748979,CLUSTER_NODE
291,202,"Wick Town and County Hospital",H,58.43309857,-3.096742837,CLUSTER_NODE
452,275,"Brechin Infirmary",H,56.73424771,-2.650491245,CLUSTER_NODE
94,10,"Dumfries & Galloway Royal Infirmary",H,55.0588462,-3.657698883,POWER_BACKBONE
225,153,"Stobhill Hospital",H,55.89296032,-4.218565887,CLUSTER_NODE
128,62,"Edinburgh Airport",A,55.950145,-3.372288,CLUSTER_NODE
70,219,"Wester Moffat Hospital",H,55.86892035,-3.939577701,POWER_BACKBONE
350,220,"Cleland Hospital",H,55.80381685,-3.90593862,CLUSTER_NODE
38,194,"Cowal Community Hospital",H,55.95942659,-4.926704391,POWER_BACKBONE
326,276,"Little Cairnie Hospital",H,56.56795065,-2.606457761,CLUSTER_NODE
561,77,"new",new,56.55999706,-4.002153202,CLUSTER_NODE
221,159,"Florence Street Mental Health Resource Centre",H,55.85186975,-4.245560573,CLUSTER_NODE
175,221,"Hartwoodhill Hospital",H,55.81003107,-3.846805722,CLUSTER_NODE
546,211,"County Community Hospital Invergordon",H,57.69660892,-4.15049453,CLUSTER_NODE
611,184,"Chalmers Hospital",H,57.66923663,-2.52278476,CLUSTER_NODE
613,189,"Turner Memorial Hospital",H,57.54218558,-2.95407633,CLUSTER_NODE
459,155,"Springpark Resource Centre/Day Hospital",H,55.88624039,-4.251048065,CLUSTER_NODE
713,256,"Ferryfield House",H,55.97207592,-3.229021222,CLUSTER_NODE
149,261,"Kings Cross Hospital",H,56.47780102,-2.98408773,CLUSTER_NODE
701,83,"new",new,57.76643301,-7.027993699,CLUSTER_NODE
641,234,"Red Deer Centre/Day Hospital",H,55.75803944,-4.195753549,CLUSTER_NODE
65,240,"Royal Victoria Hospital",H,55.95868674,-3.231640633,POWER_BACKBONE
298,85,"Royal Alexandra Hospital",H,55.83528137,-4.436562056,CLUSTER_NODE
